index,name,k2,K1,rAC,rcat,kg(473K),kg(673K),kg(873K),pg(473K),pg(673K),pg(873K),reff(Tg=473K),reff(Tg=673K),reff(Tg=873K),Fa_theta_plus,Fa_theta_minus,Fa_torsion,Fa_len_plus,Fa_len_minus,Fb_theta_plus,Fb_theta_minus,Fb_torsion,Fb_len_plus,Fb_len_minus,O_theta_plus,O_theta_minus,O_torsion,O_len_plus,O_len_minus,center_torsion_plus,center_torsion_minus,center_height,center_r_plus,center_r_minus
100,coords_1Kps_031_0102,556707.9,0.1174114,60586.93,60541.98,3.443919e-09,0.01080774,38.84844,1.239803e-05,1.0,1.0,0.7506014,60541.98,60541.98,3.777086364128694,-0.02157360693074284,0.12284330767462273,5.541995432967628,0.11549549556562111,3.2722286535862537,0.21691929112659447,0.11061334531121453,5.319221121974692,0.031878352189475656,1.3778731387426,-0.3722751136013296,0.06294821062419721,6.348772683750029,0.836447643616419,6.132541991425454,0.1506433157541318,-0.0837779699066541,5.5152522775499,-2.022723143927674
101,coords_1Kps_031_0304,22213.06,0.5022749,7622.465,7621.753,0.03627043,832.0593,203156.0,1.0,1.0,1.0,7621.753,7621.753,7621.753,2.812229944403771,0.08292180401048688,0.11894976636541163,5.432978888669333,-0.11097145468692915,3.433208770348928,-0.02455701012108502,0.03801022274090976,5.367830214782048,0.07816158935757711,1.1052941418594608,-0.25016407685682424,0.311688175154666,6.683690316511854,1.2310005793270955,6.023824172378459,0.25936113480112644,-0.013199519002198673,5.657452869349937,-2.328096034639068
102,coords_1Kps_032_0009,28381.11,3.317261,22003.81,21997.88,50.14872,138803.6,11213880.0,1.0,1.0,1.0,21997.88,21997.88,21997.88,3.923500098648579,0.019499963040414903,0.018303768515505532,5.396088178533018,-0.00035706610719765663,3.1696231862820943,-0.016696650398310364,0.03620392286611568,5.4072529091412065,0.06750426048741653,1.4020178045501162,-0.40186911036639106,0.2564947107688368,6.257461392529978,0.8835532987866541,6.09778735266372,0.18539795451586638,0.06847174893217574,5.294020476306017,-1.889932151071197
103,coords_1Kps_032_0106,31184.76,3.465994,24412.87,24405.57,2.340401,17896.99,2513389.0,1.0,1.0,1.0,24405.57,24405.57,24405.57,2.9297058812782737,0.12963717474695358,0.38684483721603713,5.344841733597985,-0.05535762998258642,3.211422914597578,-0.09764201427471031,0.45609789620568236,5.534309525412812,-0.07684684115229601,1.0060660865834539,-0.21152304010390272,0.2858102232594201,6.704066751089288,1.477236626738963,6.209292888016065,0.07389241916352152,0.31510270150228237,5.71701413218458,-2.391805043721119
104,coords_1Kps_032_0211,6465.297,0.5858415,2447.943,2447.869,53.15475,138815.1,10924770.0,1.0,1.0,1.0,2447.869,2447.869,2447.869,3.3388014989087047,0.1300014454492595,0.923789704520711,5.336232481775941,-0.10364462378444683,2.9272279316497922,-0.6166601632220086,0.8837516486041661,5.419329619311709,0.154154476583785,1.1787923090439105,-0.3399802458198645,0.9627187143893343,6.679907151601647,1.3552680884537947,6.193130239914341,0.09005506726524581,0.7637585978320831,5.316559827909696,-1.8633961792535836
105,coords_1Kps_032_0305,295704.3,0.0686619,19710.44,19705.68,2.197854,13946.63,1734073.0,1.0,1.0,1.0,19705.68,19705.68,19705.68,4.196961867679855,0.17988993271654552,0.32821368633162157,5.291064449200473,-0.19225082224763046,3.1735206875946536,-0.4324319232786209,0.30339575987362005,5.443938421693725,0.011389300597574703,1.5169196377423582,-0.51689592490817,0.47959433021926157,6.233598733975716,0.6681667429439364,6.059613414909004,0.2235718922705825,0.18986661534726862,4.944792047402106,-1.5593057431911446
106,coords_1Kps_032_0310,707.5277,1.094586,376.6746,376.6728,0.1576377,2708.727,578364.6,1.0,1.0,1.0,376.6728,376.6728,376.6728,3.21036970155433,0.17378704605635176,0.22793663387156332,5.358759629074358,-0.1563500617296234,3.2685331981527557,-0.17173864200790012,0.31565294759053575,5.586592929664053,-0.07470252356924245,1.131379469758056,-0.25420376341991,0.2375925742284245,6.598592124404669,1.3541906826384125,6.240855380351071,0.04232992682851444,0.265036134564253,5.660428248430027,-2.210589477124908
107,coords_1Kps_032_0412,10073.62,0.1786474,1578.509,1578.478,0.05882977,1266.389,299860.0,1.0,1.0,1.0,1578.478,1578.478,1578.478,3.5820149466406255,0.2292843864496814,0.444776813494836,5.385074363873217,-0.007202382763959125,2.8341604786038324,-0.07043413217030636,0.3934962865724734,5.172429858824826,-0.025161536572082532,1.1742574319397467,-0.27270564239244405,0.6218849161710244,6.542433423135983,1.036822810881974,6.070954239857308,0.21223106732227848,0.36525339777309723,5.488245362467545,-2.1775713850424046
108,coords_1Kps_032_0713,4569.787,9.756123,4159.848,4159.636,3.663842,21767.72,2639584.0,1.0,1.0,1.0,4159.636,4159.636,4159.636,3.284658254109778,0.028887395783180114,0.04921896880428718,5.420107705808963,-0.057438144889139675,3.463228348348679,0.0063342885704638086,0.046129286438176306,5.509534261473509,-0.021884711457034633,1.1981283916849301,-0.3259268458017677,0.05157967067424413,6.644117681294796,1.2659773329494692,6.177965913565547,0.10521939361403909,0.058902016253692555,5.578107033246004,-2.200710357792559
109,coords_1Kps_032_0810,473250.9,0.2542808,98985.98,98866.06,60.6453,161896.1,12815850.0,1.0,1.0,1.0,98866.06,98866.06,98866.06,3.2875457506943913,-0.16389958322482467,1.1403034943722474,5.345273464725121,-0.22015852630666055,2.906491353752495,0.7587269620773724,0.9457063887599684,5.4305936262786805,-0.05272164516942324,1.220819146488478,-0.2982269580810938,0.751848657634961,6.033680441428496,0.6011313203323452,6.020920530467045,0.26226477671254145,-0.8195788461806782,5.531709566226243,-2.2210355888011044
110,coords_1Kps_033_0001,5579.815,0.3294149,1423.928,1423.903,30.09033,91716.83,7789987.0,1.0,1.0,1.0,1423.903,1423.903,1423.903,3.179160603204342,-0.13950708779894727,0.0024402845631584023,5.311813741245123,0.10706544754253455,3.271058526524428,-0.016772301895234154,0.0404730419088173,5.481658864432083,-0.0438587123746359,1.1406302698615751,-0.31145195726185615,0.016451843792110385,6.90881969062882,1.494256766033705,6.260045972196092,0.02313933498349341,0.0729539311924766,5.719331487998109,-2.2716755934744137
